;text;label
1499;au adoptat o intrebare-capcana, fara relevanta si ticaloasa - adica sa votezi in alb ce-a hotarat parlamentul - si fara a clarifica ce se voteaza de fapt. Asta e motiv de iesire masiva in strada, si-au batut joc de noi. Poate se mai poate face ceva, o contestare la CCR poate? Alo, Coaliţia pentru Familie??;2
1500;O întrebare către susținătorii referendumului pentru Adam și Eva:  Am nevoie de o lămurire cu privire la teoria evoluției omenirii în varianta religioasă/biblică. Conform bibliei,avem: Dumbezeu=>Adam și Eva=>Cain,Abel și Set. Cum a evoluat specia umana(cum s-au înmulțit)? Prin incest? Printr-un incest perpetu? Mulțumesc anticipat!;2
1501;-Să îmi fie rușine, dacă voi găsi vreo scuză pentru a nu mă duce! Nu Dragnea mă trimite, ci firescul ce nu trebuie pus între ghilimele/paranteze!;1
1502;Prin faptul ca se interzice campania Pro-Referendum si se incearca boicotarea votului ni se incalca de fapt noua drepturile de Libera Exprimare, dreptul la promovarea valorilor majoritare si dreptul la vot liber.  LGBD nu au dreptul liber la pacat!;1
1503;Chiar daca nu s-a validat, sunt mandra că mi-am făcut datoria!;2
1504;Oameni buni,la propriu mi sa rasucit fierea,am avut o criza azi-noapte ,am crezut ca mor... atât m-am suparat cu referendumul asta si cu scarbele astea ca fizic nu mai rezist. n-am mai dormit bine de 2 săptămâni suny ruptă de oboseama si Nervi. Oficial incerc sa nu mai pun la suflet,sa fac tot ce imi sta în putință pentru viitorul copilului meu sa fie macar pe jumătate cum l-am avut eu. Singura dorință acum este sa ma lămurească cineva daca mai exista sau va exista in viitorul apropiat un om care merita sa mai primească votul meu. Iar de mizerabilii astia devla usr  nu vreau sa mai aud  .macar in psd or mai fi oameni de credință dar la usr nu cred .;2
1505;Nu ar trebui sa se scrie in intrebare detaliat data la care s-a aprobat in parlament, si publicata in MO, din data...?! Este ft ft ambigua intrebarea...;2
1506;pai nu noi lam votat  ce crestin este el;2
1507;Citesc postarile si ma minunez cat de disperati si de prosti sunteti. Sunte-ti in stare sa va omorati intre voi pentru o manipulare a unui infractor ordinar. In loc sa le reprosati politicienilor ca nu aveti spitale bune, autostrazi, invatamant de calitate, alimente sanatoase, va fute grija acum de doi homo sau lesbi care au existat de mii de ani si vor exista multe mii de ani dupa tampenia de referendum. Dupa referendum va voi intreba: Ei, cum va simtiti acum ? S-a schimbat ceva ? A scazut inflatia ? Sau sunteti mai prosti ca inainte.;2
1508;Vai de cel ce spune râului Bine,  și binelui rău.  Nu va trece mult și cei ce nu au fost la referendum vor vedea rezultatul absenteismului lor.;2
1509;măi oameni buni, voi n-aveți minte? cine v-a băgat în cap frica asta de homosexuali?;2
1510;Regret amarnic ca l-am votat.;2
1511;Reprezentantul PSD la biroul electoral, Nicolae Vasilescu, este un fost condamnat in 2013, la 2 ani, pentru trafic de influienta, si a facut un an si jumatate de puscarie,  iar acum o sa valideze voturile la referendum. Sper sa nu stergeti si acest comentariu, asa cum ati mai facut, pentru a cenzura informatiile si a manipula pe cei care nu sunt informati .;2
1512;Mergem cu toții la vot și punem stampila pe DA., Dacă nu ,să ne așteptăm la SODOMA ȘI GOMORA.;2
1513;Pentru ca nu scrie clar pe buletinul de vot,multi nu vor merge! Oare de ce nu se poate sa se intample ceva bun in Tara asta ???;2
1514;o sa aveti rasplata in cer! Domnul Isus sa va binecuvanteze!;2
1515;Abia astept...sa NU ma prezint.#boicot;2
1516;Ba voi sunteți handicapați? Clipul asta este penibil..! Votați Nu.. Clipul asta este manipulare în masa...;2
1517;Nu trebuie sa I judecam noi .Este cine sa o faca.  Stie Domnul  ce are de facut...Nu I urati. Nu I blestemati ca mai rau faceti.  Va umpleti de pacate.;2
1518;Dumnezeu Își va arata puterea si de aceasta data,nu-i asa: htps://iasi247.ro/apel-disperat-pentru-copiii-abandonati-de-la-spitalul-sf-maria-din-iasi/;2
1519;Oamenii nu s-au dus la vot pentru ca a fost imbaxit internetul cu mesaje care spuneau ca la referendum se voteaza de fapt altceva decat art.48. al.1 din constitutie si ca Dragnea vrea sa scape de puscarie prin acest referendum. ASTA ESTE ADEVARATUL MOTIV PT CARE NU S-A DUS LUMEA LA VOT. Nu mai o da-ti in filozofii ca lumea a vrut sa traga un semnal de alarma. Lumea e oripilata de ideea ca se vor accepta casatoriile intre soti de acelasi sex, dar au preferat sa stea acasa daca tot votul lor nu era pentru familia traditionala. securitatea si-a facut bine treaba si de data asta.;2
1520;"Punctul 7: statul nu plateste nici macar operatii menite sa salveze viata unor oameni ori medicamentr vitale; cum dracu puteti crede ca va plati operatii de schimbare de sex!? Nici vorba sa plateasca pentru “trainingul” parintilor conform cu noua ideologie. Probabil ca cei care au semnat pentru aceasta miciuna va cred, dar nu toti suntem atat de tampiti.";2
1521;Oare cate voturi va aduce secția de votare din Coreea de Nord?😂;2
1522;La încuiații ăia de la Realitatea ??? Mult succes și nervi de oțel.. !!!;2
1523;Sunt normală, și votez NU !!!!!!!;2
1524;Este o mare greșeală să lăsăm referendumul la mâna partidelor politice.;2
1525;In ceea ce priveste siguranta si corectitudinea procesului de vot nu vor fi probleme. Si nici fraude.;2
1526;"Nu este nevoie de nici un referendum. Sunt bani pierduti. Problema căsătoriei între un bărbat şi o femeie e deja legiferată. Ea există deja în Codul Familiei.De ce nu mai bine se cheltuiesc acesti bani in a prevenii si a trata pesta porcina? Oare tara asta e asa de bogata incat sunt atati de multi bani la guvern ca ajung si pentru referendum si pentru despagubirile care trebuiesc acordate celor afectati de aceasta pesta porcina, si pentru a moderniza spitalele care sunt vai de mama lor, si pentru pensii speciale si nu atat de speciale😘, si pentru salarii, si pentru reparatii de drumuri ca de autaostrazi nu mai vorbim😥😫...... Cei care sustin cu atata indarjire familia traditionala ar trebuii sa o apere altfel, nu homosexualii ne vor fura copii, copii nostrii vor pleca ei singuri in cautarea unei vieti mai bune cu posibilitati si perspective mai bune decat le au aici. Si care raman aici ce viitor au?? scolile? exceptuand cateva restul vai de ele,profesori si educatori buni mai avem inca dar si ei sunt invinsi de sistem; locuri de munca??? salarii mici, preturi zi de zi mai mari.....masini SECOND HAND, haine SECOND HAND, medicina privata scumpa, spitalele statului asa cum le stiti fiecare.....alcool si abuzuri fizice si sexuale in multe si multe familii traditionale de pe la noi , ca pana la urma toti cunoatem pe cineva in situatia asta.....";2
1527;Vedem măcar cine, cum este. Dacă pierdem acum, înseamnă că românii sunt deja stricați şi focul Iadului e sigur pt. poporul nostru.;2
1528;Si daca realizezi peste ani ca e gay, ce faci?;2
1529;Nu vi se pare amuzant ca majoritatea oamenilor care posteaza comentarii pro-referendum, au atat poza de profil cat si cover photo-ul cu mesaje pro-referendum? Oare cate dintre aceste conturi sunt conturi false?  Va dau un indiciu: toate;2
1530;"Ia hai sa subliniem un pic ipocrizia manipulatorilor politici si religiosi ,deci : Referendum initiat de PSD in frunte cu : -Dragnea, care și-a păcălit nevasta să divorţeze, după care și-a luat amantă mai tânară decât copiii lui. -Tăriceanu 5 neveste (deocamdată, că poate poftește omul la carne și mai tânară) -Gloata de ,,sfinti,prea-sfinti"" care familie nu au si nu au avut -Restul din ,,gloata""(ca deh nu-i pot amesteca chiar daca diferentele nu sunt) de pedofili,homosexuali...etc. Sa fie clar,in Codul Civil căsătoria este deja clar definită ca fiind uniunea dintre un bărbat și o femeie(deci revizuirea Constiţutiei e inutilă dpdv juridic) pentru că prin revizuirea Constituţiei (așa cum o doresc ei) s-ar redefini nu CASATORIA, ci FAMILIA (faceti diferenta). Adică FAMILIE va fi doar cea constituită dintr-un bărbat și o femeie. Nu dintr-o mamă singură/tată singur, cu copii; nu din bunici/mătuși care cresc copii orfani; astea nu sunt FAMILIA (impactul va fi urias). După această revizuire, familiile cele mai vulnerabile ar putea pierde Protecţie și Drepturi (ati inteles miza ?),pentru că nu mai sunt Familie.";2
1531;Lumea la răscruce de drumuri..;2
1532;Ca sa mergem sa votam, întâi trebuie sa ne spuna Dragnea cum a cunoscut-o el pe Irina la 16 anii, adica corupere de minori. Si borfașul de Tariceanu are 5 neveste. Asta este familia . Mergem sa votam m77e psd.  Spălare de banii din buzunarul prostimei adica a noastra;2
1533;Pana acum cei care sunt impotriva referendului de ce nu au facut nimic pt rezolvarea situatiilor proaste din spitale, scoli, camine etc?;2
1534;Vinovati sunt cei care au facut buletinul de vot de ce nu au scris clar ce votam si atunci era foarte multa lume la vot .Neam cam saturat de minciuni .se cam desteapta romani incetul cu incetu;2
1535;"În România conform Codului Civil, căsătoria este DOAR ""între un barbat si o femeie"", altceva este ilegal😉";2
1536;"Sistemul de verificare a cărților de identitate nu va funcționa. ;)";2
1537;Da ... trebuie sa iesim toți... pt un mare Da ..;2
1538;USR=Uniunea Sodomiților din România Iohannis, sluga sodomitilor de la Bruxelles ,    PSD , PNL și celelalte partide au boicotat Referendum pentru familie. Doar partidul Noua Dreaptă mai luptă pentru familie și România. Votez Noua Dreaptă.  RomaniaCelor care ați stat acasă in loc să votați la Referendum vă  spun. Ați închinat România lui Satan.  Ați deschis porțile sodomiei. Dumnezeu vă va lăsa în voia minții voastre blestemate. Nu ați vrut schimbarea constituției ? O sa aveți și parteneriate civile și căsătoriile homosexualilor de o sa vă iasă pe nas . O sa înceapă cu educația copiilor despre homosexualitate și când o să vă treziți la realitate o să fie vai de voi. Așa au început și aici în Anglia. Voi așa zisi creștini care ați stat acasă.. Când v-ați închinat la Dumnezeu ultima dată ?. Când ați deschis o Biblie ultima dată. Când ați fost la biserica ultima dată.? Ați spus nu la Referendum și Dumnezeu vă părăsit. Și ați rămas și cu Tilharul Dragnea.;2
1539;Asta e Pomohaci? sau Barladeanu? Daca vreti referendum de ce nu scapati de bulangii din bor? Biserica e o rusine!;2
1540;Bor, apartine si sustine partide si politicieni si  nicidecum nu sustine poporul , dimpotriva  chiar isi bate joc de popor  !;2
1541;Ce s -a întâmplat cu suveranitatea și voia poporului privind cei 300de parlamentari, cu Fără Penali în funcții publice, de ce nu se aprobă și modifică în ordinea în care s-au desfășurat, când acestea se vor clarifica vom trece și la următoarele!;2
1542;La ce spu stopla avevar sau minciuna;2
1543;Bani pt operati in strainatate pt copi nu sunt dar sai fure asa sunt destule fonduri;2
1544;240milioane de Euro vor cheltui pe reeducarea parintilor in urmatori 7 ani;2
1545;Voi “Coalitia pentru Familie” faceti ceva ptr copii abandonati? Ajutati cu ceva acei copii,care au avut ghinionul sa nu fie doriti de catre parintii lor? Va spun eu: nu faceti nimic!!! Asa ca lasati-i pe altii care vor sa faca ceva ptr ei!! Nu conteaza orientarea sexuala!! Oricum nu asta se voteaza! Asa ca nu inteleg campania asta absurda a voastra!;2
1546;"Sau, mai bun, inițiați un tip de #banderolă. Mesaj simplu, expus pe tricolor: ""Da!"". Eventual şi un mic emoticon reprezentativ (mama + tatăl + copii)...";2
1547;Sunteți niște primitivi limitați. Va făcut Dragnea să uitați care sunt problemele adevărate ale țării. Campania asta e de fapt pro PSD.;2
1548;Din păcate la noi nu se va vota...;2
1549;Ăia 2 care nu au dat mîna cu Dragnea erau înpotriva referendumului pentru simplu motiv că vroiau în viitor să devină soț şi soție;2
1550;duminica ma duc la vot;2
1551;Sa ne 💩 pe Dracnea si pe toata sleata de hoti;2
1552;adica mai pe intelesul tuturor se pune problema ca sa fie tex in constitutie;2
1553;Ați pierdut, penalilor! Marș unde va e locul! La mititica!;2
1554;Atenție! Dacă scrieți că suntem 6 milioane cineva ar putea hotărî să stea acasă deși este susținător al familiei tradițională. Fiecare vot este necesar;2
1555;Felicia Tileaga Manu Ligia Laza;2
1556;"Asta vine de la interpretarea abuziva a ""discriminarii"". Inteleg sa nu dai afara un angajat doar pentru ca e homosexual. Dar numai in cazul activitatilor in care educatia nu e implicata. Deci, nu in invatamant/ biserica/ cultura!";2
1557;"Mântuieşte, Doamne, poporul Tău şi binecuvintează moştenirea Ta; biruinţă binecredincioşilor creştini asupra celui potrivnic dăruieşte. Şi cu Crucea Ta păzeşte pe poporul Tău.  DA familie  DA copii copiilor noștri  DA pt generațiile viitoare.";2
1558;Am văzut un popa in Iași care lua pe sus oamenii să voteze!;2
1559;În sfârșit. Conferința de presă nu a fost degeaba. Succes.;2
1560;Întrebarea este ACEEAȘI pentru orice articol care se modifică din Constituție. O găsiți în Legea 3/2000, art. 7. alin 1. Indiferent că se face referendum pentru modificarea unui singur articol din Constituție sau pentru modificarea a 50 de art. de exemplu din Constituție, cum a fost la referendumul din 2003, întrebarea este, a fost și va fi aceeași .;2
1561;Organizatorii dezbaterii au încercat să încline balanța în favoarea celor antireferendum.;2
1562;USR nu este impotriva Referendumului ci impotriva modificarii Constitutiei. Dupa cum vedeti acest Referendum va avea loc iar noi cei de la USR, indiferent de rezultat, ne dorim sa fie unul cat mai corect. Pentru a fi delegati din partea USR nu trebuie sa fiti neaparat membri. Va puteti inscrie ca delegat la urmatorul link ca mai apoi sa fiti contactati pentru a va transmite toate informatiile necesare.  https://delegati.usr.ro;2
1563;Avem deja reglementata chestiunea asta, Ce nevoie mai era de Referendum? Dl Dragnea va beneficia strict de rezultatul ei...nu societatea. Apropo, ziua de 7, de ziua lui Putin...oare sa fie un omagiu adus Rusiei? Romania se vrea anexa la Rusia...din nou? Referendumul asta e ptr Rusia?;2
1564;LEGEA E CORECT EXPUSA.DE CE TRB SCHIMBATA?????;2
1565;Lor nu le e frica de mania Lui Dumnezeu .asa cum au fost distruse Sodoma si Gomora avand asemenea locuitori de acest gen .asa vreti si voi a pati ?Treziti-va la realitate Dumnezeu uraste asa ceva EL NU O CREAT O ASEMENEA FAMILIE .CI A FACUT PE ADAM SI EVA DECI UN BARBAT SI O FEMEIE .;2
1566;#boicotusr😬 sa simta ce au creat;2
1567;Hai la vot kishioari moi, 'm'h^rd^-h^rd^-h^rda, o dat strechea'n ALDE noi, 'm'h^rd^-h^rd^-h^rda;2
1568;la alegerile parlamentare voteaza vreo 5 milioane de oameni. Avand in vedere dezinformarea masiva promovata pe toate posturile tv de repezentantii USR , 4 milioane de oameni inseamna ceva.;2
1569;Românii au ce merită  !!! Ignoranța ucide viitorul  !;2
1570;"Am constatat ca din prostie sau ticalosie, unii induc ideea ca intrebarea adresata la Referendum e o smecherie prin care astia vor sa modifice Constitutia cum vor ei! ""Argumentul"" este ca nici vorba despre  familie in intrebare! Sa lamurim cu legea in mana si aceasta TAMPENIE MAXIMA! PUR SI SIMPLU nu puteau sa adreseze alta intrebare pentru  ca intrebarea este prevazuta expres in lege! Este vorba despre legea 3/ 2000 privind organizarea si desfasurarea referendumului. La capitolul Referendum pentru revizuirea Constitutei exista Articolul 7 care stabileste clar intrebarea:(1) Cetățenii care participa la referendum au dreptul să se pronunțe prin ""DA"" sau ""NU"" la următoarea întrebare înscrisă pe buletinul de vot: ""Sunteți de acord cu legea de revizuire a Constituției României în forma aprobată de Parlament?"" Nu era la latitudinea cuiva sa formuleze altfel, ar fi fost ilegl si s-ar fi anulat referendumul! Parlamentul a aprobat legea de revizuire cu redefinirea ""femeie-barbat"" iar intrebarea se pune in sensul daca sunteti de acord cu ce a votat Parlamentul! Greu cu cititul sau cu logica! http://legislatie.just.ro/Public/DetaliiDocument/21139";2
